road_key,road_id,nomor_ruas,canonical_name,display_name,source_ml_row_id,source_ml_name,norm_panjang_ruas,norm_lebar_ruas,norm_kondisi_sedang,norm_rusak_ringan,norm_rusak_berat,norm_permukaan_aspal_penmac,norm_permukaan_beton,norm_penduduk_dilayani,norm_desa_dilalui,norm_kecamatan_dilalui,norm_koneksi_jalan_provinsi,norm_koneksi_jalan_nasional,norm_jarak_rsud_cost,norm_jarak_puskesmas_cost,norm_jarak_sd_smp_cost,norm_jarak_pasar_cost,norm_jarak_ibukota_kabupaten_cost,label_top105
HSS-KAB-270,f4cf98e7-cd2d-5532-a08e-1994f72d998a,270,Jl. Kantor Camat Loksado II,Kantor Camat Loksado II,347,Kantor Camat Loksado II,0.003519061583577712,0.045454545454545456,0.0,0.0,1.0,0.0,0.9999999794899738,0.02323503127792672,0.0,0.0,0.0,0.0,0.17504294393654685,0.980736797474914,0.9585986865790225,0.9048258481055672,0.243245953760309,0
HSS-KAB-237,5edf09b1-6b81-53ec-80ab-e4670a872e74,237,Jl. Karampaci - Ds. Kapuh,Karampaci - Ds. Kapuh,260,Karampaci - Ds. Kapuh,0.026979472140762465,0.0,0.0,0.0,0.0,0.999999982698216,0.0,0.12388293118856121,0.125,0.0,0.0,0.0,0.9205981023967904,0.8767418853347152,0.9397415366280586,0.9932766041796455,0.9012877551238144,0
HSS-KAB-109,346d6465-dbc3-5125-90d4-659f3c9ef3fa,109,Karang Intan - Tanah Bangkang,Karang Intan - Tanah Bangkang,184,Karang Intan - Tanah Bangkang,0.06158357771260997,0.0,0.0,0.0,0.0,0.9999999331309452,0.0,0.10556300268096515,0.125,0.0,0.0,1.0,0.8862129788681247,0.9723606727281293,0.8367161992725287,0.9886857903381095,0.8636366546106328,0
HSS-KAB-138,c3d667bb-9147-539a-84b1-1e8d4d8c7ad1,138,Karang Jawa -Ambarai - Sungai Bungur,Karang Jawa -Ambarai - Sungai Bungur,62,Karang Jawa -Ambarai - Sungai Bungur,0.23343108504398827,0.045454545454545456,0.603960396039604,0.39603960396039595,0.0,0.9999999554607544,0.0,0.24084003574620197,0.375,0.0,0.0,0.0,0.8472948202118952,0.8700051820794271,0.8990850744230506,0.9945639123293878,0.8974618314502448,1
HSS-KAB-103,6da7c9fe-8af9-5b30-8640-733ab6a0fb1f,103,Karasikan - Sarang Halang,Karasikan - Sarang Halang,126,Karasikan - Sarang Halang,0.10791788856304985,0.0,0.4210526315789474,0.2631578947368421,0.3157894736842105,0.9999999585667803,0.0,0.1473413762287757,0.25,0.0,0.0,1.0,0.9413841205427652,0.8310736326376784,0.8806251784539372,0.9880775329897491,0.9146944915661108,1
HSS-KAB-257,bd1342a7-6525-5876-b152-57005bd4ab11,257,Jl. Karya Bakti - Ds. Balimau,Karya Bakti - Ds. Balimau,207,Karya Bakti - Ds. Balimau,0.0469208211143695,0.18181818181818182,0.32558139534883723,0.0,0.6744186046511628,0.0,0.3255813759781701,0.019213583556747096,0.0,0.0,0.0,0.0,0.5839383913028442,0.7560324115513262,0.911102007374027,0.9785563799059863,0.5901353903274333,0
HSS-KAB-185,cd78ad5e-57de-5f69-abe0-0b168d8d5276,185,Jl. Kayu Abang - Ds. Anjiran,Kayu Abang - Ds. Anjiran,197,Kayu Abang - Ds. Anjiran,0.05395894428152492,0.0,0.40816326530612235,0.0,0.5918367346938777,0.0,0.999999937675493,0.1282394995531725,0.125,0.0,0.0,0.0,0.729320621159544,0.8700287369859141,0.8755477759984109,0.9901248796511298,0.793865292492185,0
HSS-KAB-190,fb449268-2cdd-58b7-a175-88e3c080ff71,190,Kayu Abang - Paya,Kayu Abang - Paya,233,Kayu Abang - Paya,0.037536656891495594,0.0,0.4285714285714286,0.5714285714285715,0.0,0.999999963048333,0.0,0.07249776586237712,0.0,0.0,0.0,0.0,0.7472844444956825,0.8282800207283177,0.9113130485518851,0.9917539785920598,0.8104898163855371,0
HSS-KAB-012,d4afb532-7f1c-5116-96e6-856d656ce53e,012,Jl. Kenanga,Kenanga,329,Kenanga,0.00997067448680352,0.0,0.8695652173913043,0.0,0.1304347826086956,0.9999999278778922,0.0,0.11215370866845398,0.0,0.0,0.0,0.0,0.9370055683010341,0.9624581900409855,0.975630951050861,0.9977867134847369,0.9860662121648582,1
HSS-KAB-315,42d61d8f-6ae3-5990-9ace-8d29c41d8d1d,315,Jl. Kenanga - Ds. Baruh Kambang,Kenanga - Ds. Baruh Kambang,305,Kenanga - Ds. Baruh Kambang,0.014662756598240468,0.0,0.0,0.6451612903225807,0.35483870967741943,0.9999999383275133,0.0,0.08176943699731903,0.0,0.0,1.0,0.0,0.9329774846958185,0.9297734017995949,1.0,0.9951030752675992,0.37471433601126647,0
HSS-KAB-350,358c9fac-6cda-5436-ace9-36c5d18087e3,350,Jl. Keramat Sakti - Ds. Tebing Tinggi,Keramat Sakti - Ds. Tebing Tinggi,234,Keramat Sakti - Ds. Tebing Tinggi,0.036950146627565975,0.0,1.0,0.0,0.0,0.0,0.0,0.029714030384271672,0.0,0.0,0.0,1.0,0.7882154920971628,0.8776039949121403,0.8986009211326704,0.9943116044628193,0.779182536888263,0
HSS-KAB-037,cb8698c4-0eb2-51a7-bcc3-224d7ead33e3,037,Jl. Kesehatan - Komp. Rmh Dokter,Kesehatan - Komp. Rmh Dokter,314,Kesehatan - Komp. Rmh Dokter,0.012903225806451615,0.045454545454545456,0.0,0.0,0.0,0.9999999417609606,0.0,0.24318588025022342,0.125,0.0,0.0,1.0,0.9608674098753761,0.9422339473312291,0.945663103795017,0.9976907175624399,0.9948895219195767,0
HSS-KAB-221,8bf61cf0-47a5-5a9c-8099-3ba1011bd207,221,Jl. KH. Ramli - DS. Amparaya,KH. Ramli - DS. Amparaya,295,KH. Ramli - DS. Amparaya,0.016422287390029325,0.0,0.0,0.0,0.0,0.9999999354999689,0.0,0.050491510277033066,0.0,0.0,0.0,0.0,0.8091721331319676,0.8524661987091912,0.8888061276426701,0.9927470691510449,0.8220273341228435,0
HSS-KAB-024,8502d274-215b-5280-8d5a-09bf65784b82,024,Jl. Kolonel Sugiono,Kolonel Sugiono,331,Kolonel Sugiono,0.0093841642228739,0.0,0.0,0.0,0.0,0.9999999514370386,0.0,0.193923145665773,0.0,0.0,0.0,0.0,0.939523408768633,0.9136665567437697,0.992328032475513,0.9963484736931528,0.9847731225127762,0
HSS-KAB-016,5a6ad37b-a078-520c-99d1-91a473fec52c,016,Jl. KS. Tubun,KS. Tubun,199,KS. Tubun,0.052785923753665684,0.0,0.2083333333333334,0.41666666666666674,0.0,0.9999999683701768,0.0,0.3214924039320822,0.125,0.0,0.0,1.0,0.92225129984667,0.9438780798040232,0.9223989174828995,0.9964359744010873,0.9724119536109421,1
HSS-KAB-274,7cfd23cd-2fff-5952-ad37-59d851441b1d,274,Lambuk - Ds. Tumingki,Lambuk - Ds. Tumingki,238,Lambuk - Ds. Tumingki,0.03577712609970675,0.0,0.4029850746268657,0.5970149253731343,0.0,0.0,0.9999999322288309,0.011170688114387846,0.0,0.0,0.0,0.0,0.23470561787390054,0.7071795354972441,0.8755726043722767,0.9121532536671009,0.29845832133064465,0
HSS-KAB-261,6342e563-8575-5488-bd88-e94086dfb1c9,261,Loklahung - Kamawakan,Loklahung - Kamawakan,21,Loklahung - Kamawakan,0.3964809384164223,0.0,0.2639296187683284,0.0,0.7360703812316716,0.0,0.9384163584449925,0.042783735478105454,0.25,0.0,0.0,0.0,0.08450213855039723,0.7621095774249776,0.9210085285464229,0.8937061788525797,0.15945331754312964,0
HSS-KAB-264,a7398226-edb3-506e-ac3a-f1a72a3287eb,264,Loklahung - Malaris,Loklahung - Malaris,221,Loklahung - Malaris,0.0439882697947214,0.045454545454545456,0.2592592592592593,0.0,0.7407407407407408,0.0,0.9999999541947937,0.0,0.0,0.0,0.0,0.0,0.1375704684059441,0.9049088425118952,0.9486549228458282,0.9002237073115478,0.20856511858656335,0
HSS-KAB-260,a6003b8f-2d67-5547-8cd5-16c042c5bd1e,260,Loksado - Haratai,Loksado - Haratai,17,Loksado - Haratai,0.41700879765395893,0.0,0.027894002789400282,0.0,0.9721059972105996,0.07852161277791567,0.9214783328464561,0.04948614834673816,0.125,0.0,1.0,0.0,0.09213174853875339,0.8446271258303104,0.7019105433689621,0.8946432009967719,0.16651623296951845,0
HSS-KAB-259,e268c506-92bb-55db-abf4-5e91a1a9a26a,259,Loksado - Loklahung,Loksado - Loklahung,168,Loksado - Loklahung,0.07155425219941348,0.0,0.15625,0.0,0.0,0.9999999683701756,0.0,0.03865058087578195,0.125,0.0,1.0,0.0,0.16105186705248964,0.9528901870259575,0.9618760319292888,0.9031075494138302,0.2302958529377247,0
HSS-KAB-286,2ace56f3-a03a-5c6d-baeb-9f8b083a050f,286,Jl. Loksado - Pantai Dusin,Loksado - Pantai Dusin,103,Loksado - Pantai Dusin,0.12961876832844574,0.0,0.0,1.0,0.0,0.0,0.9999999655406494,0.049821268990169795,0.125,0.0,1.0,0.0,0.15683702055544668,0.9190135205163236,0.7959480093851253,0.9025899076853372,0.22639524586840787,0
HSS-KAB-194,327bed09-66c8-5aec-93c7-22cd9e97eef2,194,Longawang - Gumbil,Longawang - Gumbil,138,Longawang - Gumbil,0.09384164222873899,0.045454545454545456,0.2771084337349398,0.0,0.0,0.9999999661260248,0.0,0.08646112600536193,0.125,0.0,0.0,0.0,0.6347955407477432,0.8575870353794696,0.9637505741561456,0.9826660814407884,0.7063875641477024,0
HSS-KAB-081,c06a72cc-47b7-5893-928e-61c3e70724ac,081,Jl. Lorong Bupati,Lorong Bupati,283,Lorong Bupati,0.01935483870967742,0.0,0.4871794871794872,0.0,0.0,0.999999982698216,0.0,0.34081769436997317,0.0,0.0,0.0,0.0,0.9520618853829216,0.9458661139115278,1.0,0.9983692020161975,1.0,1
HSS-KAB-152,2d7dd951-57bf-5f86-b85b-2eb4be279495,152,Madang - Ambutun,Madang - Ambutun,82,Madang - Ambutun,0.1689149560117302,0.045454545454545456,1.0,0.0,0.0,0.9999999265556953,0.0,0.0627792672028597,0.125,0.5,0.0,0.0,0.7840767341856791,0.7717812220285486,0.7994736384740482,0.9868001359234299,0.8389569930331061,0
HSS-KAB-279,11a54ba7-c874-5593-a47b-1d1116f3e194,279,Jl. Makam Habib - Desa Lumpangi,Makam Habib - Desa Lumpangi,286,Makam Habib - Desa Lumpangi,0.0187683284457478,0.0,1.0,0.0,0.0,0.0,0.9999999696865782,0.02759159964253798,0.0,0.0,1.0,1.0,0.4636169746717239,0.6184058039289584,0.9727260313085795,0.9402667497309849,0.5103031078961687,0
HSS-KAB-275,3a576a0f-d022-5f8d-93cb-fe36e3c38ba3,275,Malaris - Loapanggang,Malaris - Loapanggang,147,Malaris - Loapanggang,0.08914956011730205,0.0,0.1139240506329115,0.8860759493670884,0.0,0.0,0.9999999299766243,0.0,0.0,0.0,0.0,0.0,0.11935532216598843,0.011871672869458672,0.8505828460764963,0.0,0.18306607346712322,0
HSS-KAB-141,b6d1f7fd-73ec-5b82-9300-89428d99b7f5,141,Malilingin - Lokbahan - Paniungan,Malilingin - Lokbahan - Paniungan,3,Malilingin - Lokbahan - Paniungan,0.6217008797653959,0.0,0.0,0.0,0.2870544090056281,0.7129455627135993,0.0,0.02602770330652368,0.0,0.0,0.0,0.0,0.5311628872159648,0.330334008573986,0.9004133924248632,0.9485623265560401,0.5728131101366706,0
HSS-KAB-157,c5e36c2b-794f-59f3-acb7-67ac963bb79e,157,Malilingin - Muara Hariang,Malilingin - Muara Hariang,49,Malilingin - Muara Hariang,0.2645161290322581,0.09090909090909091,0.0,0.0,1.0,0.0,0.0,0.1063449508489723,0.125,0.0,0.0,0.0,0.6015794145790342,0.4742073773967117,0.8934738619294129,0.9572104547771422,0.6379797074544697,0
HSS-KAB-287,e2a81ac5-a435-5229-96fa-b3c102b78144,287,Jl. Malinau - Kandihin,Malinau - Kandihin,57,Malinau - Kandihin,0.2404692082111437,0.0,0.0,0.1358173076923077,0.8641826923076923,0.0,0.13581730685268706,0.0679177837354781,0.125,0.0,0.0,1.0,0.26298751455482416,0.827455599001272,0.7136543642074162,0.915626663646146,0.3246337846344247,0
HSS-KAB-263,11f3bd63-2545-5251-be14-021166c99a15,263,Malinau - Katingin - Kamawakan,Malinau - Katingin - Kamawakan,5,Malinau - Katingin - Kamawakan,0.5513196480938416,0.0,0.49682875264270615,0.0,0.5031712473572939,0.5084566301218385,0.0,0.07685433422698838,0.25,0.0,0.0,1.0,0.19731153664357104,0.7377867809864795,0.3525504947053494,0.9075607407826924,0.26385216955264634,0
HSS-KAB-195,a968cba7-9f86-52bc-93d8-60aa36f9b861,195,Mandampa - Longawang,Mandampa - Longawang,87,Mandampa - Longawang,0.16422287390029325,0.0,1.0,0.0,0.0,0.999999982698216,0.0,0.10444593386952636,0.25,0.0,0.0,0.0,0.6873404733632307,0.8293729683893155,0.9102578426625948,0.9891193294444129,0.7550149900244321,0
HSS-KAB-143,a77f7d16-baaa-5342-877d-db51f4f1fe16,143,Mandapai - Madang,Mandapai - Madang,28,Mandapai - Madang,0.3378299120234604,0.045454545454545456,0.6219931271477663,0.1890034364261168,0.1890034364261168,0.9999999165233557,0.0,0.11494638069705093,0.125,0.0,0.0,1.0,0.749700833515869,0.6941772271164084,0.9712363288766402,0.9825782975590417,0.8071440002560574,1
HSS-KAB-225,dc5cfa34-6be9-5d67-9469-6f4f2ef4e5e7,225,Jl. Mangamol - Ds. Pantai Ulin,Mangamol - Ds. Pantai Ulin,235,Mangamol - Ds. Pantai Ulin,0.036950146627565975,0.0,0.0,0.0,0.0,0.0,0.0,0.13348972296693476,0.125,0.0,0.0,0.0,0.8445971339966106,0.8709426673576106,0.8635060146735689,0.985636574729569,0.8572842983494969,0
HSS-KAB-120,7d1cd87d-b23b-55ff-9865-12e6cbc06f6c,120,Mangaris - Limau Manis,Mangaris - Limau Manis,60,Mangaris - Limau Manis,0.23695014662756597,0.045454545454545456,0.0,0.0,1.0,0.0,0.0,0.06266756032171582,0.125,0.0,0.0,1.0,0.7930597987111054,0.8092429453055071,0.7575385150149592,0.988446791640709,0.7774285439938546,0
HSS-KAB-131,82bdfc29-01e3-5e61-bd9a-a769412e8714,131,Jl. Manggis - Ds. Baru,Manggis - Ds. Baru,166,Manggis - Ds. Baru,0.07155425219941348,0.045454545454545456,0.0,0.0,1.0,0.0,0.0,0.0871313672922252,0.25,0.0,0.0,0.0,0.7800532620098914,0.8754746313657135,0.8728787258078532,0.9900982613127938,0.7712212869015993,0
HSS-KAB-117,2579890f-e6bb-5e5c-8cae-c2ed45187f85,117,Jl. Mangunang - Ds. Sungai Raya Utara,Mangunang - Ds. Sungai Raya Utara,232,Mangunang - Ds. Sungai Raya Utara,0.037536656891495594,0.0,1.0,0.0,0.0,0.999999963048333,0.0,0.02848525469168901,0.0,0.0,0.0,1.0,0.9269226778570687,0.9242756866255241,0.9279108164810745,0.9872914424873988,0.901309093236885,1
HSS-KAB-115,00328dc2-3c29-5955-9ce2-75861cbd962e,115,Matang Gadung - Halalang,Matang Gadung - Halalang,274,Matang Gadung - Halalang,0.021114369501466276,0.0,0.0,0.0,0.0,0.0,0.0,0.059204647006255585,0.0,0.0,0.0,0.0,0.9332518647467749,0.8290620436236869,0.8753243206336201,0.9870787789545223,0.9071685390860886,0
HSS-KAB-142,6b5b7686-020a-5b1e-a3ae-0344ea3bccd1,142,Mawangi - Bukuanin - Telaga Langsat,Mawangi - Bukuanin - Telaga Langsat,2,Mawangi - Bukuanin - Telaga Langsat,0.8304985337243401,0.09090909090909091,0.7819971870604782,0.1406469760900141,0.07735583684950774,0.9999999272400377,0.0,0.13773458445040215,0.375,0.5,0.0,1.0,0.5484557475703532,0.3700475809111038,0.9980509726515462,0.950686130146684,0.5888166949396665,1
HSS-KAB-158,ea1331e2-f890-5eb1-af8b-115bdae157f1,158,Mawangi - Pariangan,Mawangi - Pariangan,100,Mawangi - Pariangan,0.1343108504398827,0.045454545454545456,0.5744680851063831,0.425531914893617,0.0,0.9999999866003196,0.0,0.11159517426273459,0.125,0.0,0.0,1.0,0.7091018088331931,0.6982757808451501,0.911610989038273,0.970415699156142,0.737485730136884,0
HSS-KAB-013,09027444-0312-5399-ab1e-1a7c964dca6f,013,Jl. Mawar,Mawar (Kandangan Utara),319,Mawar (Kandangan Utara),0.012316715542521995,0.045454545454545456,0.0,1.0,0.0,0.9999999062820089,0.0,0.11215370866845398,0.0,0.0,0.0,0.0,0.9376419455620756,0.9753238799641966,0.990465904435589,0.9970334711445885,0.38378303406629755,0
HSS-KAB-295,d0dac920-3169-5379-b79a-79d626e9dc96,295,Jl. Mawar,Mawar (Daha Selatan),330,Mawar (Daha Selatan),0.00997067448680352,0.36363636363636365,1.0,0.0,0.0,0.9999999278778922,0.0,0.06344950848972297,0.0,0.0,0.0,0.0,0.942776772229972,0.990328355396429,0.9691383312849925,0.9960375488474826,0.9866551440856085,1
HSS-KAB-078,f524975c-cddf-505c-8635-a890960b0e7b,078,Jl. Menuju SMP 7 - Ds. Gambah Dalam,Menuju SMP 7 - Ds. Gambah Dalam,195,Menuju SMP 7 - Ds. Gambah Dalam,0.055131964809384156,0.0,0.6,0.4,0.0,0.9999999460184349,0.0,0.19537533512064342,0.25,0.0,1.0,0.0,0.8512837066669741,0.8489376737174353,0.9610070388439909,0.9866067282097751,0.9067353753907542,1
HSS-KAB-163,2bdd0939-8ea5-57d5-a7d9-1cc229d63419,163,Jl. Menuju SMPN Malilingin,Menuju SMPN Malilingin,270,Menuju SMPN Malilingin,0.02287390029325513,0.0,1.0,0.0,0.0,0.9999999725093875,0.0,0.02602770330652368,0.0,0.0,0.0,0.0,0.6508133408653347,0.5748009610401846,0.9621243156679453,0.9632570651866116,0.6835429802942525,0
HSS-KAB-007,d69f6fb1-9fb4-5f69-81c3-9d99c4998a05,007,Jl. Menuju Stadion 2 Desember,Menuju Stadion 2 Desember,311,Menuju Stadion 2 Desember,0.01348973607038123,1.0,0.0,0.0,0.0,0.9999999747930903,0.0,0.13840482573726542,0.0,0.0,0.0,1.0,0.9518866510646637,0.9054034955481227,0.8621901108586894,0.9947389137452568,0.9590606962626295,0
HSS-KAB-006,d99d0f8e-b1cb-5b59-9cf1-65e8b4be0772,006,Jl. Merah Johansyah - Jl. Melati,Merah Johansyah - Jl. Melati,216,Merah Johansyah - Melati,0.04457478005865102,0.2727272727272727,0.0,0.0,0.0,0.9999999547410654,0.0,0.4683869526362824,0.125,0.0,0.0,1.0,0.9459379071027542,0.95682385640929,0.9607835834792,0.9980877272469842,0.9943325971684324,1
HSS-KAB-059,f188b982-5020-5ec2-a506-ddf831a8a529,059,Jl. Mesjid Quba,Mesjid Quba,336,Mesjid Quba,0.00879765395894428,0.045454545454545456,1.0,0.0,0.0,0.9999999772399152,0.0,0.054959785522788206,0.0,0.0,0.0,1.0,0.9501481421703692,0.9060394780232722,0.9289163656226336,0.9947771422098884,0.9692325747634136,1
HSS-KAB-325,d76fda54-7fd4-5065-81ed-a1397d55546d,325,Jl. MIN Pandak Daun,MIN Pandak Daun,309,MIN Pandak Daun,0.014076246334310849,0.0,0.40333333333333327,0.0,0.5966666666666667,0.4033332955337436,0.0,0.09830205540661305,0.125,0.0,0.0,0.0,0.9034136106339563,0.8880576624110802,0.9106923392052437,0.9914722206490344,0.3473546074320647,0
HSS-KAB-223,78581534-2db8-56ea-858a-308462a046ed,223,Jl. Mondar (Ulin-Pantai Ulin) - Ds. Ulin,Mondar (Ulin-Pantai Ulin) - Ds. Ulin,128,Mondar (Ulin-Pantai Ulin) - Ds. Ulin,0.10557184750733138,0.045454545454545456,0.9999999999999999,0.0,0.0,0.9999999383275133,0.0,0.13348972296693476,0.125,0.0,0.0,0.0,0.8461788542903587,0.87417440052763,0.8477399972688788,0.9858308319646599,0.8587480929061443,0
HSS-KAB-153,cf651294-7f78-5914-bf40-55c57c7890cf,153,Jl. Monumen 17 Mei - Mandapai,Monumen 17 Mei - Mandapai,350,Monumen 17 Mei - Mandapai,0.0,0.045454545454545456,1.0,0.0,0.0,0.9999999683701756,0.0,0.06490169794459338,0.0,0.0,0.0,0.0,0.7685869427375751,0.8198143873368823,0.8502104204685115,0.9777213003341451,0.7925359280478828,0
HSS-KAB-047,3730cca1-d3c1-5017-8138-ecdad5dbcb95,047,Muara Banta - Karang Jawa,Muara Banta - Karang Jawa,145,Muara Banta - Karang Jawa,0.08973607038123167,0.0,0.9999999999999999,0.0,0.0,0.9999999250256055,0.0,0.3987935656836461,0.125,0.5,0.0,1.0,0.9094776403315618,0.905803928958402,0.8649460603577769,0.9936217930565782,0.955008588590511,1
HSS-KAB-165,dc945966-148f-5565-9588-716447039a73,165,Muara Hariang - Bayumbung,Muara Hariang - Bayumbung,63,Muara Hariang - Bayumbung,0.2310850439882698,0.0,0.06625,0.0,0.93375,0.0,0.06624999716040793,0.09874888293118857,0.125,0.5,0.0,0.0,0.6642925490829019,0.6067225703113959,0.6976773056248681,0.9649124992920655,0.6960172411953611,0
HSS-KAB-267,becf5d0c-9d33-5f32-b3ce-a4bdf500149a,267,Jl. Muara Kitar - Desa Lumpangi,Muara Kitar - Desa Lumpangi,273,Muara Kitar - Desa Lumpangi,0.021700879765395892,0.0,1.0,0.0,0.0,0.9999999293845819,0.0,0.02759159964253798,0.0,0.0,0.0,1.0,0.44973887780864874,0.6452631083054601,0.9306543517932293,0.9385623265560401,0.4974596976389377,0
HSS-KAB-155,f4dbcbe1-a6c7-592e-b1a2-2627fd984fda,155,Muara Pipii - Tambak Pipii,Muara Pipii - Tambak Pipii,47,Muara Pipii - Tambak Pipii,0.26920821114369503,0.0,0.0,0.04301075268817204,0.9569892473118279,0.08998874307306692,0.13498311611058547,0.04121983914209115,0.0,0.0,0.0,0.0,0.41316793673118835,0.08925425166062084,0.9953819224609884,0.9340709067225463,0.46361745030886914,0
HSS-KAB-121,1cc397ba-3be6-5226-bc7e-cf7f8dc57a81,121,Jl. Munggu Raya - Ds. Hariti,Munggu Raya - Ds. Hariti,269,Munggu Raya - Ds. Hariti,0.02346041055718475,0.0,0.0,0.0,0.0,0.9999999278778922,0.0,0.00871313672922252,0.0,0.0,0.0,1.0,0.8491209462653186,0.9014980920525746,0.8869439996027461,0.9919388910913519,0.8293100321138602,0
HSS-KAB-128,17068322-4fea-5e57-9886-bfe73081c527,128,Mungkur Galah - Lokpaikat,Mungkur Galah - Lokpaikat,229,Mungkur Galah - Lokpaikat,0.038123167155425214,0.0,0.2816901408450704,0.7183098591549296,0.0,0.9999999762405072,0.0,0.013516532618409294,0.0,0.0,0.0,0.0,0.7174092989474412,0.7570876713619447,0.9464576117587179,0.9854856430877272,0.7074181950090154,0
HSS-KAB-301,b2f83151-22b0-544d-878b-e359fba5473a,301,Muning Tengah - Batang Alai (Pihanin Raya),Muning Tengah - Batang Alai (Pihanin Raya),35,Muning Tengah - Batang Alai (Pihanin Raya),0.30498533724340177,0.0,0.0,0.0,1.0,0.0,0.0,0.15315013404825736,0.125,0.0,1.0,0.0,0.8539514185909778,0.8744287935176898,0.7003215274415602,0.9908305487908479,0.8239200247522112,0
HSS-KAB-302,d53bb93f-1206-58ef-ad87-8d40a3a7ceaf,302,Muning Tengah - Ds. Muning Dalam,Muning Tengah - Ds. Muning Dalam,1,Muning Tengah - Ds. Muning Dalam,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06300268096514745,0.125,0.0,1.0,0.0,0.8539514185909778,0.8744287935176898,0.0,0.9908305487908479,0.8239200247522112,0
HSS-KAB-020,3941e7a5-4ca0-5dee-8be4-5512afa77a5f,020,Jl. Musyawarah,Musyawarah (Kandangan),277,Musyawarah (Kandangan),0.020527859237536656,0.045454545454545456,1.0,0.0,0.0,0.9999999547410654,0.0,0.5501563896336015,0.125,0.0,0.0,1.0,0.9453084469858545,0.953874782117115,0.9843208819038397,0.9975397859205981,0.3970702770753982,1
HSS-KAB-292,2175bd3a-9b6b-5113-8dff-a65faae45959,292,Jl. Musyawarah,Musyawarah (Nagara),302,Musyawarah (Nagara),0.015249266862170088,0.2727272727272727,0.0,0.0,0.0,0.9999999683701756,0.0,0.08768990169794459,0.0,0.0,0.0,0.0,0.957136763468256,0.9610543176143591,0.9728625873648405,0.997882709407034,0.9937500666816034,0
HSS-KAB-304,a2bec032-9734-5a86-b347-959fb7d7e8d4,304,Negara - Tumbukan Banyu,Negara - Tumbukan Banyu,258,Negara - Tumbukan Banyu,0.02756598240469208,0.18181818181818182,0.0,0.0,0.0,1.0,0.0,0.1577301161751564,0.125,0.0,1.0,0.0,0.9728502092436103,0.9700711358175909,0.9535709408712276,1.0,0.41161433494436084,0
HSS-KAB-070,06568e0a-73bb-5920-bd70-f28ffa2d27ef,070,Jl. Newangsekarti - Ds. Gambah Luar Muka,Newangsekarti - Ds. Gambah Luar Muka,312,Newangsekarti - Ds. Gambah Luar Muka,0.01348973607038123,0.0,0.0,0.0,0.0,0.9999999747930903,0.0,0.07115728328865058,0.0,0.0,0.0,1.0,0.8902963996264742,0.9308286616102134,0.977418593969188,0.9914889279039475,0.9428394627063129,0
HSS-KAB-262,4aaf557b-752f-5120-b5d7-a8b1b3c906e0,262,Jl. Niagara (Ds. Halunuk) - Ayan,Niagara (Ds. Halunuk) - Ayan,118,Niagara (Ds. Halunuk) - Ayan,0.11730205278592375,0.045454545454545456,0.5339805825242717,0.3883495145631068,0.07766990291262131,0.9135922090693495,0.0,0.018431635388739945,0.0,0.0,0.0,1.0,0.637573926978015,0.5521364300183729,0.5641875535361811,0.9616310811576145,0.6712927695803861,0
HSS-KAB-080,ff68b2a2-baeb-57ab-bc66-af88e357e0f2,080,Jl. Nomura,Nomura,278,Nomura,0.020527859237536656,0.0,1.0,0.0,0.0,0.9999999547410654,0.0,0.5474754244861484,0.125,0.0,0.0,0.0,0.9330835475726589,0.9540349554812267,0.937482154606284,0.995326216231523,0.9674785818690054,1
HSS-KAB-010,a3d433cf-d384-57ee-9660-72b2fb240edb,010,Jl. Nusa Indah,Nusa Indah,287,Nusa Indah,0.0187683284457478,0.18181818181818182,0.4736842105263158,0.0,0.0,0.9999999585667803,0.0,0.11215370866845398,0.0,0.0,0.0,0.0,0.9367842196884979,0.9538182503415461,0.9519819249438258,0.9983261595967605,0.9858613662793799,0
HSS-KAB-140,75a409b6-0ab4-5532-a85e-63afc9ab1e06,140,Padang Batung - Batulaki - Malilingin,Padang Batung - Batulaki - Malilingin,6,Padang Batung - Batulaki - Malilingin,0.5173020527859238,0.045454545454545456,0.3693693693693693,0.3603603603603604,0.2702702702702704,0.9999999331309452,0.0,0.19269436997319034,0.5,0.0,0.0,1.0,0.7553728917121084,0.7884345409148725,0.9639119585862724,0.9760984312170811,0.7803070554470868,1
HSS-KAB-231,4a782df6-4f20-55af-9679-c131171e2a5e,231,Jl. Padang Haur - Ds. Wasah Tengah,Padang Haur - Ds. Wasah Tengah,174,Padang Haur - Ds. Wasah Tengah,0.0686217008797654,0.0,0.18699186991869918,0.6504065040650407,0.16260162601626021,0.9999999305115366,0.0,0.11751563896336015,0.125,0.0,0.0,1.0,0.8809536436056766,0.9539690017430631,0.8709296984593994,0.9938882596137509,0.8846141535703997,1
HSS-KAB-063,1bf2a17a-3772-5c58-93bb-0d2b830a9539,063,Jl. Padang Palas,Padang Palas,236,Padang Palas,0.03636363636363637,0.0,1.0,0.0,0.0,0.9999999354999689,0.0,0.07238605898123325,0.0,0.0,0.0,0.0,0.8545601272754522,0.8017807509304188,0.9402753466661701,0.9848955088633403,0.8984711241984872,0
